,wd,ws,freq_val
569.0,70.0,23.0,5.974883761352279e-05
570.0,70.0,24.0,3.802198757224178e-05
571.0,70.0,25.0,1.629513753096076e-05
572.0,70.0,26.0,1.0863425020640507e-05
573.0,70.0,27.0,1.629513753096076e-05
574.0,70.0,28.0,5.431712510320254e-06
575.0,70.0,29.0,1.0863425020640507e-05
576.0,70.0,30.0,0.0
577.0,70.0,31.0,0.0
578.0,70.0,32.0,0.0
579.0,70.0,33.0,0.0
580.0,70.0,34.0,0.0
581.0,70.0,35.0,0.0
582.0,70.0,36.0,0.0
583.0,70.0,37.0,0.0
584.0,70.0,38.0,0.0
585.0,75.0,0.0,0.00010863425020640508
586.0,75.0,1.0,0.000298744188067614
587.0,75.0,2.0,0.0004182418632946595
588.0,75.0,3.0,0.000597488376135228
589.0,75.0,4.0,0.000727849476382914
590.0,75.0,5.0,0.000771303176465476
591.0,75.0,6.0,0.0007224177638725938
592.0,75.0,7.0,0.0006463737887281102
593.0,75.0,8.0,0.0006029200886455482
594.0,75.0,9.0,0.0005540346760526659
595.0,75.0,10.0,0.00042367357580497977
596.0,75.0,11.0,0.0002824490505366532
597.0,75.0,12.0,0.00030960761308825447
598.0,75.0,13.0,0.000298744188067614
599.0,75.0,14.0,0.00023899535045409116
600.0,75.0,15.0,9.777082518576456e-05
601.0,75.0,16.0,0.00013036110024768608
602.0,75.0,17.0,5.974883761352279e-05
603.0,75.0,18.0,8.14756876548038e-05
604.0,75.0,19.0,2.715856255160127e-05
605.0,75.0,20.0,8.690740016512406e-05
606.0,75.0,21.0,5.431712510320254e-05
607.0,75.0,22.0,4.345370008256203e-05
608.0,75.0,23.0,5.431712510320254e-05
609.0,75.0,24.0,4.345370008256203e-05
610.0,75.0,25.0,5.431712510320254e-06
611.0,75.0,26.0,5.431712510320254e-06
612.0,75.0,27.0,1.0863425020640507e-05
613.0,75.0,28.0,2.715856255160127e-05
614.0,75.0,29.0,2.1726850041281015e-05
615.0,75.0,30.0,2.1726850041281015e-05
616.0,75.0,31.0,1.0863425020640507e-05
617.0,75.0,32.0,0.0
618.0,75.0,33.0,0.0
619.0,75.0,34.0,0.0
620.0,75.0,35.0,0.0
621.0,75.0,36.0,0.0
622.0,75.0,37.0,0.0
623.0,75.0,38.0,0.0
624.0,80.0,0.0,7.604397514448356e-05
625.0,80.0,1.0,0.00023356363794377092
626.0,80.0,2.0,0.0005160126884804241
627.0,80.0,3.0,0.0005811932386042671
628.0,80.0,4.0,0.000597488376135228
629.0,80.0,5.0,0.000727849476382914
630.0,80.0,6.0,0.0006681006387693913
631.0,80.0,7.0,0.0006029200886455482
632.0,80.0,8.0,0.0005486029635423457
633.0,80.0,9.0,0.0005160126884804241
634.0,80.0,10.0,0.0003530613131708165
635.0,80.0,11.0,0.00038021987572241776
636.0,80.0,12.0,0.0002227002129231304
637.0,80.0,13.0,0.00023356363794377092
638.0,80.0,14.0,0.0001629513753096076
639.0,80.0,15.0,0.00015208795028896711
640.0,80.0,16.0,0.00014665623777864684
641.0,80.0,17.0,7.604397514448356e-05
642.0,80.0,18.0,0.00010863425020640508
643.0,80.0,19.0,0.00011949767522704558
644.0,80.0,20.0,8.690740016512406e-05
645.0,80.0,21.0,6.518055012384304e-05
646.0,80.0,22.0,4.888541259288228e-05
647.0,80.0,23.0,3.802198757224178e-05
648.0,80.0,24.0,4.888541259288228e-05
649.0,80.0,25.0,5.431712510320254e-06
650.0,80.0,26.0,2.1726850041281015e-05
651.0,80.0,27.0,5.431712510320254e-06
652.0,80.0,28.0,1.0863425020640507e-05
653.0,80.0,29.0,5.431712510320254e-06
654.0,80.0,30.0,5.431712510320254e-06
655.0,80.0,31.0,5.431712510320254e-06
656.0,80.0,32.0,0.0
657.0,80.0,33.0,0.0
658.0,80.0,34.0,0.0
659.0,80.0,35.0,0.0
660.0,80.0,36.0,0.0
661.0,80.0,37.0,0.0
662.0,80.0,38.0,0.0
663.0,85.0,0.0,7.604397514448356e-05
664.0,85.0,1.0,0.00030960761308825447
665.0,85.0,2.0,0.0004779907009081823
666.0,85.0,3.0,0.0006246469386868292
667.0,85.0,4.0,0.0004997175509494634
668.0,85.0,5.0,0.0005594663885629861
669.0,85.0,6.0,0.0005648981010733064
670.0,85.0,7.0,0.0006409420762177899
671.0,85.0,8.0,0.0005268761135010646
672.0,85.0,9.0,0.0005594663885629861
673.0,85.0,10.0,0.0003313344631295355
674.0,85.0,11.0,0.000363924738191457
675.0,85.0,12.0,0.00032047103810889496
676.0,85.0,13.0,0.00032047103810889496
677.0,85.0,14.0,0.0002661539130056924
678.0,85.0,15.0,0.00019010993786120888
679.0,85.0,16.0,0.00015208795028896711
680.0,85.0,17.0,0.00012492938773736584
681.0,85.0,18.0,0.00010320253769608482
682.0,85.0,19.0,8.14756876548038e-05
683.0,85.0,20.0,5.974883761352279e-05
684.0,85.0,21.0,3.802198757224178e-05
685.0,85.0,22.0,1.629513753096076e-05
686.0,85.0,23.0,1.629513753096076e-05
687.0,85.0,24.0,2.1726850041281015e-05
688.0,85.0,25.0,1.629513753096076e-05
689.0,85.0,26.0,0.0
690.0,85.0,27.0,3.259027506192152e-05
691.0,85.0,28.0,2.1726850041281015e-05
692.0,85.0,29.0,0.0
693.0,85.0,30.0,0.0
694.0,85.0,31.0,5.431712510320254e-06
695.0,85.0,32.0,0.0
696.0,85.0,33.0,0.0
697.0,85.0,34.0,0.0
698.0,85.0,35.0,0.0
699.0,85.0,36.0,5.431712510320254e-06
700.0,85.0,37.0,0.0
701.0,85.0,38.0,1.0863425020640507e-05
702.0,90.0,0.0,0.00010320253769608482
703.0,90.0,1.0,0.00030417590057793423
704.0,90.0,2.0,0.0004888541259288229
705.0,90.0,3.0,0.0005866249511145874
706.0,90.0,4.0,0.0005920566636249076
707.0,90.0,5.0,0.0005268761135010646
708.0,90.0,6.0,0.0006463737887281102
709.0,90.0,7.0,0.0005377395385217052
710.0,90.0,8.0,0.0004616955633772216
711.0,90.0,9.0,0.0005051492634597836
712.0,90.0,10.0,0.0005051492634597836
713.0,90.0,11.0,0.00039651501325337855
714.0,90.0,12.0,0.00023899535045409116
715.0,90.0,13.0,0.00021183678790248988
716.0,90.0,14.0,0.00020640507539216964
717.0,90.0,15.0,0.00019010993786120888
718.0,90.0,16.0,0.00014665623777864684
719.0,90.0,17.0,0.0001629513753096076
720.0,90.0,18.0,9.777082518576456e-05
721.0,90.0,19.0,0.00010320253769608482
722.0,90.0,20.0,7.604397514448356e-05
723.0,90.0,21.0,3.802198757224178e-05
724.0,90.0,22.0,5.974883761352279e-05
725.0,90.0,23.0,2.715856255160127e-05
726.0,90.0,24.0,2.715856255160127e-05
727.0,90.0,25.0,1.0863425020640507e-05
728.0,90.0,26.0,1.0863425020640507e-05
729.0,90.0,27.0,2.1726850041281015e-05
730.0,90.0,28.0,1.0863425020640507e-05
731.0,90.0,29.0,1.0863425020640507e-05
732.0,90.0,30.0,1.0863425020640507e-05
733.0,90.0,31.0,5.431712510320254e-06
734.0,90.0,32.0,5.431712510320254e-06
735.0,90.0,33.0,0.0
736.0,90.0,34.0,5.431712510320254e-06
737.0,90.0,35.0,5.431712510320254e-06
738.0,90.0,36.0,0.0
739.0,90.0,37.0,0.0
740.0,90.0,38.0,0.0
741.0,95.0,0.0,0.00010320253769608482
742.0,95.0,1.0,0.00033676617563985575
743.0,95.0,2.0,0.0005268761135010646
744.0,95.0,3.0,0.0006681006387693913
745.0,95.0,4.0,0.0005540346760526659
746.0,95.0,5.0,0.0006518055012384304
747.0,95.0,6.0,0.0004888541259288229
748.0,95.0,7.0,0.0005214444009907443
749.0,95.0,8.0,0.00048342241341850256
750.0,95.0,9.0,0.00045626385086690134
751.0,95.0,10.0,0.000363924738191457
752.0,95.0,11.0,0.0003530613131708165
753.0,95.0,12.0,0.00030417590057793423
754.0,95.0,13.0,0.00022813192543345067
755.0,95.0,14.0,0.00019010993786120888
756.0,95.0,15.0,0.00019010993786120888
757.0,95.0,16.0,0.00013579281275800635
758.0,95.0,17.0,0.00016838308781992787
759.0,95.0,18.0,9.777082518576456e-05
760.0,95.0,19.0,0.0001412245252683266
761.0,95.0,20.0,0.00013579281275800635
762.0,95.0,21.0,7.06122626341633e-05
763.0,95.0,22.0,4.888541259288228e-05
764.0,95.0,23.0,2.1726850041281015e-05
765.0,95.0,24.0,3.259027506192152e-05
766.0,95.0,25.0,2.715856255160127e-05
767.0,95.0,26.0,1.629513753096076e-05
768.0,95.0,27.0,5.431712510320254e-06
769.0,95.0,28.0,0.0
770.0,95.0,29.0,1.629513753096076e-05
771.0,95.0,30.0,5.431712510320254e-06
772.0,95.0,31.0,2.715856255160127e-05
773.0,95.0,32.0,0.0
774.0,95.0,33.0,5.431712510320254e-06
775.0,95.0,34.0,0.0
776.0,95.0,35.0,0.0
777.0,95.0,36.0,0.0
778.0,95.0,37.0,0.0
779.0,95.0,38.0,0.0
780.0,100.0,0.0,0.00010863425020640508
781.0,100.0,1.0,0.00032047103810889496
782.0,100.0,2.0,0.000385651588232738
783.0,100.0,3.0,0.0005323078260113848
784.0,100.0,4.0,0.0005431712510320254
785.0,100.0,5.0,0.0005540346760526659
786.0,100.0,6.0,0.00046712727588754183
787.0,100.0,7.0,0.0005214444009907443
788.0,100.0,8.0,0.0005105809759701038
789.0,100.0,9.0,0.0004888541259288229
790.0,100.0,10.0,0.000363924738191457
791.0,100.0,11.0,0.0003259027506192152
792.0,100.0,12.0,0.00030417590057793423
793.0,100.0,13.0,0.00019010993786120888
794.0,100.0,14.0,0.0002661539130056924
795.0,100.0,15.0,0.00017381480033024812
796.0,100.0,16.0,0.00017381480033024812
797.0,100.0,17.0,0.00010863425020640508
798.0,100.0,18.0,0.00011406596271672534
799.0,100.0,19.0,9.777082518576456e-05
800.0,100.0,20.0,2.1726850041281015e-05
801.0,100.0,21.0,8.690740016512406e-05
802.0,100.0,22.0,6.518055012384304e-05
803.0,100.0,23.0,2.715856255160127e-05
804.0,100.0,24.0,4.345370008256203e-05
805.0,100.0,25.0,3.259027506192152e-05
806.0,100.0,26.0,2.715856255160127e-05
807.0,100.0,27.0,1.0863425020640507e-05
808.0,100.0,28.0,1.629513753096076e-05
809.0,100.0,29.0,1.0863425020640507e-05
810.0,100.0,30.0,5.431712510320254e-06
811.0,100.0,31.0,2.1726850041281015e-05
812.0,100.0,32.0,1.0863425020640507e-05
813.0,100.0,33.0,1.0863425020640507e-05
814.0,100.0,34.0,1.0863425020640507e-05
815.0,100.0,35.0,1.0863425020640507e-05
816.0,100.0,36.0,1.0863425020640507e-05
817.0,100.0,37.0,5.431712510320254e-06
818.0,100.0,38.0,0.0
819.0,105.0,0.0,0.00010320253769608482
820.0,105.0,1.0,0.00030417590057793423
821.0,105.0,2.0,0.0004779907009081823
822.0,105.0,3.0,0.0005160126884804241
823.0,105.0,4.0,0.0005486029635423457
824.0,105.0,5.0,0.0006192152261765089
825.0,105.0,6.0,0.00046712727588754183
826.0,105.0,7.0,0.0005866249511145874
827.0,105.0,8.0,0.0004345370008256203
828.0,105.0,9.0,0.00045626385086690134
829.0,105.0,10.0,0.0004616955633772216
830.0,105.0,11.0,0.0003530613131708165
831.0,105.0,12.0,0.0002715856255160127
832.0,105.0,13.0,0.0002227002129231304
833.0,105.0,14.0,0.00020640507539216964
834.0,105.0,15.0,0.00012492938773736584
835.0,105.0,16.0,0.00010320253769608482
836.0,105.0,17.0,0.00012492938773736584
837.0,105.0,18.0,9.233911267544432e-05
838.0,105.0,19.0,8.690740016512406e-05
839.0,105.0,20.0,4.345370008256203e-05
840.0,105.0,21.0,0.00010863425020640508
841.0,105.0,22.0,3.259027506192152e-05
842.0,105.0,23.0,2.715856255160127e-05
843.0,105.0,24.0,3.802198757224178e-05
844.0,105.0,25.0,3.259027506192152e-05
845.0,105.0,26.0,5.431712510320254e-06
846.0,105.0,27.0,1.629513753096076e-05
847.0,105.0,28.0,1.629513753096076e-05
848.0,105.0,29.0,5.431712510320254e-06
849.0,105.0,30.0,5.431712510320254e-06
850.0,105.0,31.0,5.431712510320254e-06
851.0,105.0,32.0,1.0863425020640507e-05
852.0,105.0,33.0,5.431712510320254e-06
853.0,105.0,34.0,0.0
854.0,105.0,35.0,5.431712510320254e-06
855.0,105.0,36.0,1.0863425020640507e-05
856.0,105.0,37.0,0.0
857.0,105.0,38.0,0.0
858.0,110.0,0.0,5.431712510320254e-05
859.0,110.0,1.0,0.00036935645070177727
860.0,110.0,2.0,0.00045626385086690134
861.0,110.0,3.0,0.0006192152261765089
862.0,110.0,4.0,0.0005757615260939469
863.0,110.0,5.0,0.0007169860513622735
864.0,110.0,6.0,0.0005648981010733064
865.0,110.0,7.0,0.0005105809759701038
866.0,110.0,8.0,0.00036935645070177727
867.0,110.0,9.0,0.00036935645070177727
868.0,110.0,10.0,0.00034762960066049624
869.0,110.0,11.0,0.0003259027506192152
870.0,110.0,12.0,0.0002227002129231304
871.0,110.0,13.0,0.0002227002129231304
872.0,110.0,14.0,0.00021726850041281016
873.0,110.0,15.0,0.00010320253769608482
874.0,110.0,16.0,0.00015208795028896711
875.0,110.0,17.0,9.777082518576456e-05
876.0,110.0,18.0,0.00012492938773736584
877.0,110.0,19.0,9.233911267544432e-05
878.0,110.0,20.0,5.974883761352279e-05
879.0,110.0,21.0,5.974883761352279e-05
880.0,110.0,22.0,3.802198757224178e-05
881.0,110.0,23.0,1.629513753096076e-05
882.0,110.0,24.0,1.629513753096076e-05
883.0,110.0,25.0,2.1726850041281015e-05
884.0,110.0,26.0,4.888541259288228e-05
885.0,110.0,27.0,1.0863425020640507e-05
886.0,110.0,28.0,1.0863425020640507e-05
887.0,110.0,29.0,0.0
888.0,110.0,30.0,0.0
889.0,110.0,31.0,0.0
890.0,110.0,32.0,0.0
891.0,110.0,33.0,5.431712510320254e-06
892.0,110.0,34.0,0.0
893.0,110.0,35.0,0.0
894.0,110.0,36.0,0.0
895.0,110.0,37.0,0.0
896.0,110.0,38.0,0.0
897.0,115.0,0.0,4.888541259288228e-05
898.0,115.0,1.0,0.0003259027506192152
899.0,115.0,2.0,0.00042367357580497977
900.0,115.0,3.0,0.0006355103637074697
901.0,115.0,4.0,0.0005920566636249076
902.0,115.0,5.0,0.000706122626341633
903.0,115.0,6.0,0.0006409420762177899
904.0,115.0,7.0,0.0004997175509494634
905.0,115.0,8.0,0.0003747881632120975
906.0,115.0,9.0,0.0003584930256811367
907.0,115.0,10.0,0.000342197888150176
908.0,115.0,11.0,0.0003150393255985747
909.0,115.0,12.0,0.0002933124755572937
910.0,115.0,13.0,0.00019554165037152912
911.0,115.0,14.0,0.00019010993786120888
912.0,115.0,15.0,0.00016838308781992787
913.0,115.0,16.0,0.00011949767522704558
914.0,115.0,17.0,9.233911267544432e-05
915.0,115.0,18.0,8.14756876548038e-05
916.0,115.0,19.0,5.431712510320254e-05
917.0,115.0,20.0,4.345370008256203e-05
918.0,115.0,21.0,7.604397514448356e-05
919.0,115.0,22.0,4.888541259288228e-05
920.0,115.0,23.0,3.802198757224178e-05
921.0,115.0,24.0,1.629513753096076e-05
922.0,115.0,25.0,1.0863425020640507e-05
923.0,115.0,26.0,3.259027506192152e-05
924.0,115.0,27.0,2.1726850041281015e-05
925.0,115.0,28.0,5.431712510320254e-06
926.0,115.0,29.0,0.0
927.0,115.0,30.0,0.0
928.0,115.0,31.0,5.431712510320254e-06
929.0,115.0,32.0,0.0
930.0,115.0,33.0,0.0
931.0,115.0,34.0,0.0
932.0,115.0,35.0,0.0
933.0,115.0,36.0,0.0
934.0,115.0,37.0,0.0
935.0,115.0,38.0,0.0
936.0,120.0,0.0,8.690740016512406e-05
937.0,120.0,1.0,0.0002498587754747317
938.0,120.0,2.0,0.0005486029635423457
939.0,120.0,3.0,0.0006029200886455482
940.0,120.0,4.0,0.0005648981010733064
941.0,120.0,5.0,0.0005757615260939469
942.0,120.0,6.0,0.0004779907009081823
943.0,120.0,7.0,0.00043996871333594055
944.0,120.0,8.0,0.00042367357580497977
945.0,120.0,9.0,0.0003747881632120975
946.0,120.0,10.0,0.0003747881632120975
947.0,120.0,11.0,0.00022813192543345067
948.0,120.0,12.0,0.00026072220049537216
949.0,120.0,13.0,0.0002009733628818494
950.0,120.0,14.0,0.00020640507539216964
951.0,120.0,15.0,0.00011949767522704558
952.0,120.0,16.0,8.690740016512406e-05
953.0,120.0,17.0,8.14756876548038e-05
954.0,120.0,18.0,0.00013579281275800635
955.0,120.0,19.0,9.233911267544432e-05
956.0,120.0,20.0,5.974883761352279e-05
957.0,120.0,21.0,9.233911267544432e-05
958.0,120.0,22.0,3.802198757224178e-05
959.0,120.0,23.0,3.802198757224178e-05
960.0,120.0,24.0,3.802198757224178e-05
961.0,120.0,25.0,1.0863425020640507e-05
962.0,120.0,26.0,3.259027506192152e-05
963.0,120.0,27.0,2.715856255160127e-05
964.0,120.0,28.0,1.0863425020640507e-05
965.0,120.0,29.0,2.715856255160127e-05
966.0,120.0,30.0,2.1726850041281015e-05
967.0,120.0,31.0,5.431712510320254e-06
968.0,120.0,32.0,0.0
969.0,120.0,33.0,0.0
970.0,120.0,34.0,0.0
971.0,120.0,35.0,0.0
972.0,120.0,36.0,5.431712510320254e-06
973.0,120.0,37.0,0.0
974.0,120.0,38.0,0.0
975.0,125.0,0.0,9.777082518576456e-05
976.0,125.0,1.0,0.0003150393255985747
977.0,125.0,2.0,0.0005051492634597836
978.0,125.0,3.0,0.0005757615260939469
979.0,125.0,4.0,0.0004616955633772216
980.0,125.0,5.0,0.0005377395385217052
981.0,125.0,6.0,0.0006300786511971494
982.0,125.0,7.0,0.0004345370008256203
983.0,125.0,8.0,0.0004182418632946595
984.0,125.0,9.0,0.0003530613131708165
985.0,125.0,10.0,0.0003313344631295355
986.0,125.0,11.0,0.000298744188067614
987.0,125.0,12.0,0.0002715856255160127
988.0,125.0,13.0,0.0002009733628818494
989.0,125.0,14.0,0.00015751966279928736
990.0,125.0,15.0,0.00016838308781992787
991.0,125.0,16.0,0.00011949767522704558
992.0,125.0,17.0,9.777082518576456e-05
993.0,125.0,18.0,9.233911267544432e-05
994.0,125.0,19.0,8.14756876548038e-05
995.0,125.0,20.0,7.06122626341633e-05
996.0,125.0,21.0,6.518055012384304e-05
997.0,125.0,22.0,6.518055012384304e-05
998.0,125.0,23.0,3.802198757224178e-05
999.0,125.0,24.0,3.802198757224178e-05
1000.0,125.0,25.0,2.715856255160127e-05
1001.0,125.0,26.0,1.0863425020640507e-05
1002.0,125.0,27.0,3.259027506192152e-05
1003.0,125.0,28.0,2.1726850041281015e-05
1004.0,125.0,29.0,1.0863425020640507e-05
1005.0,125.0,30.0,1.629513753096076e-05
1006.0,125.0,31.0,0.0
1007.0,125.0,32.0,1.0863425020640507e-05
1008.0,125.0,33.0,5.431712510320254e-06
1009.0,125.0,34.0,0.0
1010.0,125.0,35.0,0.0
1011.0,125.0,36.0,0.0
1012.0,125.0,37.0,0.0
1013.0,125.0,38.0,0.0
1014.0,130.0,0.0,8.690740016512406e-05
1015.0,130.0,1.0,0.0002715856255160127
1016.0,130.0,2.0,0.0004997175509494634
1017.0,130.0,3.0,0.00045083213835658104
1018.0,130.0,4.0,0.0006192152261765089
1019.0,130.0,5.0,0.0004616955633772216
1020.0,130.0,6.0,0.00045083213835658104
1021.0,130.0,7.0,0.00045626385086690134
1022.0,130.0,8.0,0.0004019467257636988
1023.0,130.0,9.0,0.00038021987572241776
1024.0,130.0,10.0,0.0002933124755572937
1025.0,130.0,11.0,0.0003313344631295355
1026.0,130.0,12.0,0.00026072220049537216
1027.0,130.0,13.0,0.00022813192543345067
1028.0,130.0,14.0,0.00018467822535088863
1029.0,130.0,15.0,0.0002227002129231304
1030.0,130.0,16.0,0.00015208795028896711
1031.0,130.0,17.0,0.0002009733628818494
1032.0,130.0,18.0,0.00010320253769608482
1033.0,130.0,19.0,6.518055012384304e-05
1034.0,130.0,20.0,7.06122626341633e-05
1035.0,130.0,21.0,8.690740016512406e-05
1036.0,130.0,22.0,5.431712510320254e-05
1037.0,130.0,23.0,5.974883761352279e-05
1038.0,130.0,24.0,3.802198757224178e-05
1039.0,130.0,25.0,3.802198757224178e-05
1040.0,130.0,26.0,2.1726850041281015e-05
1041.0,130.0,27.0,3.259027506192152e-05
1042.0,130.0,28.0,2.1726850041281015e-05
1043.0,130.0,29.0,1.629513753096076e-05
1044.0,130.0,30.0,1.0863425020640507e-05
1045.0,130.0,31.0,0.0
1046.0,130.0,32.0,5.431712510320254e-06
1047.0,130.0,33.0,0.0
1048.0,130.0,34.0,0.0
1049.0,130.0,35.0,0.0
1050.0,130.0,36.0,0.0
1051.0,130.0,37.0,0.0
1052.0,130.0,38.0,0.0
1053.0,135.0,0.0,8.690740016512406e-05
1054.0,135.0,1.0,0.000342197888150176
1055.0,135.0,2.0,0.0003584930256811367
1056.0,135.0,3.0,0.0005866249511145874
1057.0,135.0,4.0,0.0006463737887281102
1058.0,135.0,5.0,0.0005214444009907443
1059.0,135.0,6.0,0.0005105809759701038
1060.0,135.0,7.0,0.00043996871333594055
1061.0,135.0,8.0,0.00040737843827401903
1062.0,135.0,9.0,0.0003584930256811367
1063.0,135.0,10.0,0.00028788076304697344
1064.0,135.0,11.0,0.00036935645070177727
1065.0,135.0,12.0,0.00021726850041281016
1066.0,135.0,13.0,0.0001412245252683266
1067.0,135.0,14.0,0.00018467822535088863
1068.0,135.0,15.0,0.00016838308781992787
1069.0,135.0,16.0,0.00019010993786120888
1070.0,135.0,17.0,0.00013036110024768608
1071.0,135.0,18.0,8.14756876548038e-05
1072.0,135.0,19.0,5.974883761352279e-05
1073.0,135.0,20.0,6.518055012384304e-05
1074.0,135.0,21.0,7.06122626341633e-05
1075.0,135.0,22.0,7.06122626341633e-05
1076.0,135.0,23.0,3.802198757224178e-05
1077.0,135.0,24.0,3.259027506192152e-05
1078.0,135.0,25.0,5.431712510320254e-05
1079.0,135.0,26.0,1.629513753096076e-05
1080.0,135.0,27.0,0.0
1081.0,135.0,28.0,3.259027506192152e-05
1082.0,135.0,29.0,1.0863425020640507e-05
1083.0,135.0,30.0,1.0863425020640507e-05
1084.0,135.0,31.0,2.1726850041281015e-05
1085.0,135.0,32.0,5.431712510320254e-06
1086.0,135.0,33.0,0.0
1087.0,135.0,34.0,0.0
1088.0,135.0,35.0,0.0
1089.0,135.0,36.0,0.0
1090.0,135.0,37.0,0.0
1091.0,135.0,38.0,0.0
1092.0,140.0,0.0,0.00010320253769608482
1093.0,140.0,1.0,0.0004345370008256203
1094.0,140.0,2.0,0.0004888541259288229
1095.0,140.0,3.0,0.0006355103637074697
1096.0,140.0,4.0,0.0006409420762177899
1097.0,140.0,5.0,0.0005540346760526659
1098.0,140.0,6.0,0.0005648981010733064
1099.0,140.0,7.0,0.0005051492634597836
1100.0,140.0,8.0,0.0005051492634597836
1101.0,140.0,9.0,0.0003150393255985747
1102.0,140.0,10.0,0.00040737843827401903
1103.0,140.0,11.0,0.00030417590057793423
1104.0,140.0,12.0,0.00023899535045409116
1105.0,140.0,13.0,0.00018467822535088863
1106.0,140.0,14.0,0.00019010993786120888
1107.0,140.0,15.0,0.00010863425020640508
1108.0,140.0,16.0,0.00014665623777864684
1109.0,140.0,17.0,0.00010863425020640508
1110.0,140.0,18.0,4.888541259288228e-05
1111.0,140.0,19.0,7.06122626341633e-05
1112.0,140.0,20.0,7.06122626341633e-05
1113.0,140.0,21.0,7.06122626341633e-05
1114.0,140.0,22.0,9.233911267544432e-05
1115.0,140.0,23.0,6.518055012384304e-05
1116.0,140.0,24.0,2.1726850041281015e-05
1117.0,140.0,25.0,2.1726850041281015e-05
1118.0,140.0,26.0,3.802198757224178e-05
1119.0,140.0,27.0,3.259027506192152e-05
1120.0,140.0,28.0,2.715856255160127e-05
